content,date,dislikes,likes,press,title,userName
생각보다 나이많고 생각보다 어리네,2020-01-02T01:06:03+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",stra****
축하해 희철아~~,2020-01-02T01:05:44+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lggs****
이 시국에?,2020-01-02T03:16:34+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",bonn****
희철이 변태네...하필 일본이냐?,2020-01-02T03:11:30+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yern****
와아 김희철 모모개인기 니코니코니~매일 하더니ㅋㅋㅋㅋㅋㅋ둘이 잘어울림! 이쁘게 만나길ㅎㅎ,2020-01-02T01:48:10+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",asfa****
띠동갑 + 1 대단하세요.  축하합니다,2020-01-02T01:47:52+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",knho****
헐 아니라더니 ㅋㅋㅋㅋㅋ 대박,2020-01-02T01:47:39+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",juli****
오~~~희철이! 사랑하는구나..아형 형님들도 좋아하고 놀리겠는걸.. 축하해요..둘다 이쁘니 이쁜사랑하세요 오래오래 사귀삼..잘어울리네요,2020-01-02T01:47:08+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cy00****
한국보단 일본에서 더 화제가 될듯.,2020-01-02T01:46:30+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wisd****
김희철이 나이가 꽤 만쿠나 아직도 20대인줄알았음~ 잘해서 결혼도  햬요~,2020-01-02T01:45:38+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sosi****
"희철이가 꼴페미 상폐 한녀들 마음에  대못을 치는구나,,, 연예인이 이래도 되나,,,    열폭하는 한녀 하나 구해줘야되는거 아냐,,,",2020-01-02T01:44:23+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jwc0****
부럽다,2020-01-02T01:44:13+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",zhxh****
짤 손 모앙 의도한 거냐 ㅋㅋㅋ 주간아이돌에서 모모 니코니코니에 좋아미치는 짤방 생각난다 ㅋㅋㅋ,2020-01-02T01:43:39+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",snfw****
어쩐지 몇이전 TV 뭔가 보는데 인터뷰같은건데 김희철은 아무렇지 않은데 모모의 반응이~ 약간 이상하더라니,2020-01-02T01:43:22+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ntwo****
Zㅗ르Zㅣ마~  할때는 진짜 아닌것같았는데ㅋㅋ,2020-01-02T02:06:57+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dlst****
희철아 이젠 한 여자만 보고 사랑하고 행복해야 한다.~~~♥,2020-01-02T02:04:31+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",saim****
어쩐지 트와이스 유독 잘챙기더라 ㅋㅋ,2020-01-02T02:03:38+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gdg4****
어울리긴 함,2020-01-02T02:03:35+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",teod****
예쁜 사랑하세요. 행복하시고요. 미우새 희철엄마 인상도 좋으시던데 흐뭇하시겠습니다.,2020-01-02T02:03:22+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ajmy****
"그래서 머 어쪄라고, 딴따라들 관심없다 관심없다",2020-01-02T02:03:05+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nawa****
소녀시대가 아형나와서 김희철 한그룹에 두명사겼는데 그그룹 아형나온거보고 놀랐다 그러던데 아이돌킬러인듯ㅎㅎ,2020-01-02T02:00:35+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gene****
관심없다 이런 기사... 지네들끼리 저러다 말면 그만일텐데...,2020-01-02T02:00:03+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",goga****
그렇치 이런 관심 안가지는 게 저커플 오래 사귀는 길이다 다들 관심 꺼라!,2020-01-02T01:59:16+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pomp****
슈주는  여자후배들 다 찔러보는듯 ㅋㅋ,2020-01-02T01:58:41+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cham****
루머인줄 알앗는데 진짜구나..... 모모야 ㅠㅠ,2020-01-02T01:57:24+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jhom****
이 시국에...잘살아라~,2020-01-02T02:31:09+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dong****
축하한다 희철아 부럽다 ㅋㅋ 매일밤 행복하겠노.. 결혼해라 ~,2020-01-02T02:30:59+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gudf****
추카추카 결혼하고도 계속 지금 그대로 모습 보여줘라.. 근데 축서단 어케하고....ㅎㅎ,2020-01-02T02:29:14+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yjpa****
"이형 일본인여자친구사귀고싶다했는데, 말을 현실로 만들어버리셨네 ㅎㅎㅎ 축하합니다!",2020-01-02T02:28:34+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",icip****
아형때부터 알아봤다ᆢ부럽다ㅋㅋ,2020-01-02T02:27:41+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wcw1****
결혼해서 잘  살길.. 너무 결벽하면 여자가 힘들어용~~ㅎㅎ 주부입장에서 볼때는 같이 살기 힘든 성격일거 같던데 사랑하는 사람을 위해서 많이 포기하시길...,2020-01-02T02:27:34+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",juli****
김희철 나이가 37이엇어?? 30초반인줄ㄷㄷ,2020-01-02T02:23:52+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",psj9****
여자분 넘이쁘네요~~ 선남선녀 잘어울림!!,2020-01-02T02:23:02+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sinb****
기미철 츄카해 크흣 ㅋㅋ,2020-01-02T02:22:34+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",msju****
혼또니....아이...시떼루?........,2020-01-02T02:20:52+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",msda****
희철아 위안부 할매들 위해 쪽발년 졸라 먹어라,2020-01-02T02:52:34+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",spsp****
잘어울려서 뭐 딱히 할말이 없네:  행복하세요 니코니코니,2020-01-02T02:52:33+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lawc****
사나정연미나쯔위만 아님된다. 모모 지효 나연 채영은 상관없다,2020-01-02T02:51:47+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kimd****
축하드립니다~ 저도 13살 연하의 여성분을 마음에 두고 있는데 희망과 용기를 가져봅니다 ^^,2020-01-02T02:51:31+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ever****
"모모가 아깝다.근데 티비연예로 고고.왜 이런기사가 뉴스에 있는지,,,,,애들보는 칸으로 꺼져!",2020-01-02T02:51:01+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hhk4****
예쁜사랑 하세염♡♡♡♡♡,2020-01-02T02:50:58+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",your****
아빠같은 듬직한 남자가  좋을나이긴함 다방면의 많은 사람과 연예해보는게 좋지,2020-01-02T02:50:51+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",0070****
결국 이섀키도 어린여자 좋아하는군 ㅉ,2020-01-02T02:49:30+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kool****
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기너,2020-01-02T02:48:51+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",oliv****
어어? 이시국에........ 축하드립니다. 사랑엔 국경은 존재하지 않지요.,2020-01-02T02:47:48+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",at99****
곧 보배드림에 쪽바리라고 좌표 찍힐듯,2020-01-02T02:47:42+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",babb****
가로세로연구소의 김용호 연예부장이 먼저 예고를 하는 바람에 김빠져서 디스패치가 올해는 그냥 넘어가려 했는데 어떻게든 공개가 됐네..,2020-01-02T03:15:03+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ghue****
모모가 연예계에서 그나마 때묻지않아 보이긴하다 일본출신 아이돌이 순수해보여 희한해 희철이가 여자아이돌들 한두명을 봤겠냐 그중에 보석을 고른거겠지,2020-01-02T03:11:42+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",flow****
다 늙어서 나이 처먹고 애한테 뭔짓이냐?,2020-01-02T03:10:47+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ckat****
희철이 이놈 넘 깔끔 떨어서 안되겠던데~~ 심각하던데,2020-01-02T03:10:24+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hong****
위안부 할매들 복수 좀...쪽발년 졸라 먹고 버려라,2020-01-02T03:10:12+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",spsp****
축하해요  좋은소식 기다릴께요~,2020-01-02T03:08:42+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",akk1****
안대  희철아ㅜㅜ,2020-01-02T03:08:23+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",l822****
휴 사나 아니라 다행,2020-01-02T03:06:16+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",toms****
"아,,,c바색키. 연예인뉴스로 쫌 꺼지라고!",2020-01-02T03:05:25+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hhk4****
행복해보여요~~화이팅!,2020-01-02T03:05:15+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yng1****
잠깐만 씨레기 빨갱이들에게 욕 한번 할게요... ㄷ ㅐㄱ ㅏㄹ ㅣㅇ ㅔ 뽕 세뇌 처맞은 좌좀들아.. 왜구라고 놀리고 왕따 적폐취급해야제 ? 문재앙 쉑 키 랑 좌좀 쉑 키 들 은 ... 이나라에서 추방해야된다 극혐이다.........  희철. 모모 한일간 국제사랑 축하드립니다. 행복하세욘 ...,2020-01-02T03:54:15+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",miyo****
오호. 희철이 너니깐 봐준다. 잘해보레이 은근 잘어울리네 언젠가 뭔가 터질줄았지 샤샤샤 할때부터.,2020-01-02T03:51:53+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",maru****
얘들은 욕 안하냐? 나이차 많다고 ㅋㅋ 희모남불 ㅋㅋㅋㅋ,2020-01-02T03:49:35+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",imeo****
한국의 20대 여성 2명 중 1명은 페미니스트 www.hankyung.com/society/amp/201901155296Y 2030 여성 물질주의 가장 심하고 행복감 가장 낮아 m.yna.co.kr/amp/view/AKR20190409125700005 이런 끔찍하고 절망적인 현실 속에서 김희철이 가장 바람직한 선택을 했다고 봐도 되죠? 국제커플 행복하게 오래오래 가길,2020-01-02T03:47:47+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",bobo****
결국 2d 보다는 3d를 선택했구나.,2020-01-02T03:46:38+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wonh****
슈쥬 아직도 음악 활동 하나요 ?? 가요 프로그램 보다는 일반 프로에 많이 나와서 슈쥬 해체 한줄 알었는데 ㅋㅋㅋ,2020-01-02T03:45:40+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",youn****
https://youtu.be/fCl2PyCIHTg,2020-01-02T03:39:25+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",noka****
니코니코니~~에 반했네ㅋㅋ,2020-01-02T03:39:08+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",doll****
앜... 모모링 제일 팬인데ㅠㅠ 근데 김희철이라면 잘 어울림 ㅎㅎㅎㅎㅎ 죠르즤마~~~ㅋㅋㅋㅋㅋ,2020-01-02T03:38:40+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jay_****
게이가 뻥치면 곤란하네요,2020-01-02T03:38:04+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nova****
ㄹㅇ 개잘어울린다이기야,2020-01-02T04:33:06+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cjb2****
아오 김희철 부럽다...,2020-01-02T04:27:03+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",tose****
결혼해라,2020-01-02T04:26:27+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",iesh****
야메떼 구다사이~~,2020-01-02T04:25:18+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kcm7****
선남선녀의 만남.. .. 천생연분.,2020-01-02T04:21:38+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",east****
축하해요~♥,2020-01-02T04:20:52+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kjh0****
김희철이 이제 게임 접는건가?,2020-01-02T04:20:51+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ter7****
이시국에..!독립운동은 못해도 불매운동은 한닷!,2020-01-02T04:19:32+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gent****
방송에서 드러나는 태도 같은거 보면 김희철 만큼 정신 제대로 박혔다 싶은애도 별로 없지.  추카츄카,2020-01-02T04:19:26+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kang****
나도 일본여자만날거,2020-01-02T04:18:22+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ccy0****
안돼.,2020-01-02T04:16:55+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pisi****
일베 욕하는 꾼들 부들부들 하겠네 ㅋㅋㅋ,2020-01-02T04:54:40+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wls8****
게이인척했는데 딱걸림 ㅋㅋㅋㅋㅋ 난희철이형 좋더라 남자는 여자를 좋아해야지요  축하축하,2020-01-02T04:54:36+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",juwo****
축하드려요~~ 남들 신경 쓰지말고 행복한 사랑하세요 ❤️,2020-01-02T04:54:34+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",chae****
ㅎㅎ행복하세요 희철행님도 이제 갈때가 됐지요ㅎㅎ,2020-01-02T04:54:02+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cjoo****
사실 조짐이 있긴 했지. 희철이 형이 일본 애니에 관심이 많은 거도 있지만 왜 모모하고만 접점이 있는지가 의문이었지. 사나와 미나하고는 그닥 접점이 없었음. 그래서 혹시나 했는데 부정해서 아닌가 그러다가 결국은 역시나네.,2020-01-02T04:53:50+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",chor****
희철이  바보  저런  평범한  여자랑  사귀다니  모모  치아  교정하고  의치인가  확인해보길,2020-01-02T04:53:15+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lee1****
미우새는 계속나오는건가 새로운사람 나왔으면 좋겠네,2020-01-02T04:52:46+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sldh****
ㅇㄹㄱ,2020-01-02T04:52:46+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jyhe****
희철이는 그래도대,2020-01-02T04:51:36+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",tlsg****
흰철이 축하합니다,2020-01-02T01:42:57+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kora****
굿굿~~  이쁜만남 하쇼~~,2020-01-02T01:42:24+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",socc****
그냥 어제 인정 하지~~~사랑엔 국경도 나이도 초월하는법~ 젊은청춘들이 사랑하며 살아야지 이뿐사랑 하세요~~,2020-01-02T01:41:43+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ojhy****
13살이고..??? 헐,2020-01-02T01:41:41+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",answ****
일본 극우들 난리가 나겠네,2020-01-02T01:41:18+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lhs5****
두 여자가 사귄데. 얼마나 오래 갈까싶다,2020-01-02T01:40:38+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",echo****
둘이 집 데이트 하면 계속 드라마보고 애니보고 롤 듀오 하겠지?,2020-01-02T01:40:11+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",zlz3****
또 따였네~,2020-01-02T01:40:07+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",banm****
석천이형과는 아니었네,2020-01-02T01:40:07+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",aprk****
유통기한이 궁금,2020-01-02T01:53:38+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kkjh****
김희철이 친일이고 적폐다 ----죠센징들,2020-01-02T01:50:40+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yitu****
...부럽읍니다,2020-01-02T01:50:12+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nyan****
안타깝네요..댓글 심각합니다. 댓글 실명제 딱 1분기만 실시해 봅시다.,2020-01-02T01:50:05+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yona****
축하축하~~,2020-01-02T01:49:44+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yipp****
모모노스케,2020-01-02T01:48:54+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dja4****
결국 사귀군,2020-01-02T01:48:49+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mut7****
빠가 다운증후군 도둑질 잘하는  도둑놈  세끼       도둑질  솔루션  하고다니는   백종원           씹               팔    OOO 랑  같이   다니는   애들은  왜  이런 ㅇ ㅐ들 뿐이없지 ?  ㅋ  희철아  사적인 이야기는   일본말로   하니?ㅋㅋ,2020-01-02T01:48:26+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yskt****
일본정복,2020-01-02T01:48:16+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ovic****
나도 일본여자 만나고싶다...하지만 어림도 없지,2020-01-02T02:17:04+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kira****
연예의 맛 출연후 아내의 맛 출연뒤 슈퍼맨이 돌아왔다까지 출연하시길~~,2020-01-02T02:16:56+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ca30****
모모는 철부지가?방랑자가?~,2020-01-02T02:15:00+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jd13****
ㅋㅋㅋㅋ 남자분 전형적인 얼빠로알고있는데  얼빠는믿거인거모르나,2020-01-02T02:12:21+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pjh1****
이시국에~~~~@@,2020-01-02T02:12:20+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",boba****
