content,date,dislikes,likes,press,title,userName
이제 슬슬 이시국 드립 나올때 되었는데,2020-01-02T02:12:11+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",city****
ㅅㅂㅋㅋㅋ 아니라며!!!!!!,2020-01-02T02:10:20+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dwy1****
축하 드립니다 ᆢ,2020-01-02T02:10:07+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",tm72****
nippon 뇬 밤에 죠져부러! 니가애국자다!!,2020-01-02T02:09:51+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",craz****
철 좀 들어라...,2020-01-02T02:07:36+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kaal****
미우새 중국 드라마 보연서 중국여자 좋아한다더니  또 일본 여자로 갈아 탓네요 ㅋㅋ 뭡니까 ?? 중국 이야 일본이야 하나만 선택해 ㅋㅋ,2020-01-02T02:47:39+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",tla7****
이럴수가 김희철이 새해부터 ...ㅋㅋㅋㅋ 짜식....,2020-01-02T02:44:16+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",reds****
니코니코니,2020-01-02T02:43:36+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rams****
야매떼~~,2020-01-02T02:43:23+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",df12****
둘이 잘 사귐 좋은거지~~ 이쁘게 사귀길,2020-01-02T02:41:40+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",fork****
"모모가 외칩니다.  "" 나이요~! 젯다이 나이데스!  난다 아노 야로와?!""",2020-01-02T02:37:59+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kimg****
미우새 나오지마 ㅋ,2020-01-02T02:37:11+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nami****
여자는 일본 여자가 좋은거지  우리나라 김치는 열등 시기주의 심각하고 무성욕주의  반항심 아무튼 별로고 베트공 캄보디아나 인도네시아는 너무 마르고 키작고  중국인이나 티베트인 혼혈이 좀 몸매나 특히 얼굴이 이쁨  원숭이 인도네시안은 더 못생긴 원시인 육덕진 체형의 파푸아 흑인이나 호주 애보리진과  혼혈되면 젖통 커지고 그때부터 육감미가 나오는데 인도네시아 보다는 한국인과 파푸아가   혼혈되면 더 미녀가 나올거라고 생각됨 남자 꼬지도 커질거야 더!!,2020-01-02T02:36:20+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",trsp****
1+1소개팅은?연기였나?,2020-01-02T02:31:59+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",oojs****
13살차이 일본인 별로다,2020-01-02T03:05:03+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wlgm****
자기주장쌘 쉰김치녀 조꺼튼거 만날바에 착하고 순종적이고 가정적인 일본녀가 최고지 희철이 나라구햇내 부럽다,2020-01-02T03:03:43+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hjw7****
현명하네,2020-01-02T03:03:11+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kawa****
대박! 멋지고 잘 어울려요♡,2020-01-02T03:00:27+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nana****
희철이가 아깝다..,2020-01-02T03:00:18+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",elff****
말이되? 소가되? 닭이되?,2020-01-02T02:59:08+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",oror****
희철이는 적령기다만 mm나이 어려서 결혼까지는 어렵게따 ㅠ,2020-01-02T02:56:54+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",legi****
걍 개랑 계속살아라,2020-01-02T02:56:41+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ckj4****
이제 돈 있고 능력있는 한국 남자는 국산여자 별로 안 좋아하는거 같다.. 그게 맞지,2020-01-02T02:56:27+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",tayl****
음 좋은 결말 기대해 봅니다,2020-01-02T02:52:36+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",podo****
아주오래 가길 바라며 행복하시길 부탁드려요.,2020-01-02T03:30:22+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",m010****
에또...이시국상,2020-01-02T03:30:21+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",zosd****
그렇게 졸라대더니...,2020-01-02T03:29:10+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",troy****
모모는철부지 모모는무지개 모모는삶을 쫓아가는 시계바늘이다...,2020-01-02T03:27:53+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",anrk****
야이  나쁜부러운 김희철...,2020-01-02T03:22:20+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hide****
모모 나는 어쩌라고~~,2020-01-02T03:21:30+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",k781****
누가 더 손해?,2020-01-02T03:20:43+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rkdx****
설리도 좋은 댓글만 받았다면  쓰레기들때문에 저주한다 쓰레기들아 니들은 그 업을 계속 대물림 받을것이다 나쁜것들아,2020-01-02T03:19:57+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cws1****
희철이 누나 행복해야 돼~,2020-01-02T03:18:45+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gedi****
"미쳤다...  13살차이 한일.... 대박이다... 미우새는 하차,,? 아는형님에서 활약하는 커플 보고싶다..❤",2020-01-02T03:17:45+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jyto****
미우새 하차하나여,2020-01-02T04:13:24+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jini****
송중기?,2020-01-02T04:12:26+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wkdg****
김희철 부럽다,2020-01-02T04:08:31+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ktgf****
시국층들은 댓글달지마.,2020-01-02T04:07:07+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",goos****
무슨 저게 김희철 전매특허 포즈야? 러브라이브의 니코가 오래전부터 사용했던 건데 기자야 모르면 가만히 있자,2020-01-02T04:06:33+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nown****
"연예기획사 사장들이  차라리 희철이랑 스캔들나라고 할 정도로  믿고 맡기는 인성이라  차라리 다행이네~ ㅋㅋㅋ  일본넘들은 조센징과 사귄다고  지롤들 하겟지만,    모모짱이랑 희철이  나이차 안느껴질 정도로  잘 어울린다 ~        지효랑 사귄다는 강다넬 개수레기 넘에 비하면 백배 낫다~~~",2020-01-02T04:02:43+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kiro****
연예인들은  쇼가 장난아님,2020-01-02T03:59:43+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lyk9****
13살차 음........부럽군,2020-01-02T03:54:57+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cms8****
부럽다,2020-01-02T03:54:36+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kore****
새해엔 일본여자랑 썸을 타겠습니다,2020-01-02T04:51:19+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dkat****
모모언니 축하해요 악플 신경쓰지 말고 이쁜사랑해요! 저희 원스들은 언니 응원해요,2020-01-02T04:50:44+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dlac****
악플에 상처받지 말고 이쁜 사랑 나누시길..,2020-01-02T04:49:54+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lbh1****
니코니코니에 반했군...,2020-01-02T04:49:17+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",1228****
친한 오빠동생 사이라며ㅋㅋ 남녀 사이에 오빠동생은 무슨,2020-01-02T04:47:08+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",heaz****
구설수 없이 깨끗하게 사니까 이런 행운도 생기는구나 나도 착하게 살아야겠다,2020-01-02T04:44:35+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",h2j1****
모모가 일본인이네,2020-01-02T04:42:48+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pm20****
뭐 그냥 축하 해주면 되지 이상한 말들 많네~ 축하드립니다~,2020-01-02T04:42:11+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wutt****
이젠 강등 ~ 아니 항상 강등이었나 ㅋㅋㅋㅋ,2020-01-02T04:38:31+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lmgk****
축하해요 이제 이성을 사귈때가 되었지요,2020-01-02T01:39:23+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",okky****
댓글들 칭찬 많네 나도 30대 인데 신입 20대 경리랑 사귀어도 욕하지 마라 ㅋㅋ,2020-01-02T04:35:48+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cska****
미우새탈출?  부럽뜨아,2020-01-02T04:35:25+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dldl****
13살... 에휴,2020-01-02T05:31:31+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",love****
일제불매,2020-01-02T05:30:53+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",migu****
짱구 유치원 원장쌤,2020-01-02T05:27:48+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",weth****
일본여자 개안치 ㅋㅋ,2020-01-02T05:26:00+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",algu****
슈주+트와이스. SM과 JYP의 합방!!,2020-01-02T05:24:06+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",1002****
여시에서 가루가 되도록까던데 ㅜㅜ,2020-01-02T05:23:47+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",1994****
좋겠다. 난 띠동갑이 최고기록인데 ㅎ,2020-01-02T05:23:25+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gazu****
희철 ㅋ 대박ㅋㅋ,2020-01-02T05:19:24+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",minj****
기모노입고.충성하겟네.,2020-01-02T05:16:38+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",k125****
희철아밤마다.감당할수있겠냐.젊은조개피,2020-01-02T05:14:02+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",k125****
그럴 줄 알았다요.  김희철의 첫 열애기산데 가짜일수 없겠다했건만 이제 인정하네요. 서로 사랑을 숨길 이유가 없지요. 진정한 팬들은 연애까지도 응원합니다.,2020-01-02T05:11:49+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jinz****
예쁜 사랑 응원할게요.,2020-01-02T05:44:20+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",leey****
김치년 보다는 일본녀가 낫지 현명한 선택 한 것임,2020-01-02T05:43:49+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",june****
노재팬,2020-01-02T05:43:14+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",0918****
김희철 멋있다~~ ㅊㅋㅊㅋㅊㅋ,2020-01-02T05:43:12+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pjw7****
와 정말로 축하드립니다.!!! 좋은 사랑하시고 큰 사건사고 없이 행복하게 좋은 연애 하세요오~~!!,2020-01-02T05:41:06+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",drea****
아는형님에서 했던 그 어필이 결국 성지순례를 일으키는군 ㄷㄷㄷ,2020-01-02T05:40:58+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kdhs****
성차별 오진다 왜 여자는 13살 연하남과 못 사귀냐!!,2020-01-02T05:39:20+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cabo****
모모 가와이데스,2020-01-02T05:38:35+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",xun8****
헐 축하드려요~~~~=,2020-01-02T05:37:49+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",thsd****
왜 하루 늦게 나오는거야 어제 나왔어야지,2020-01-02T05:36:56+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ming****
모모가 어린나이는 아닌데... 김희철이 의외로 나이 많은거..,2020-01-02T05:59:13+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",bigj****
부럽고로~~,2020-01-02T05:56:17+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kans****
"차라리 기사 댓글 전부 다 막아 놨으면 좋겠다 아니면 열애설 본인들 동의 없으면 못 내게 하던지,....",2020-01-02T05:55:40+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lec4****
사나가 아니라서 정말 다행 ^^ 둘이서 꼭 결혼까지 갔으면 좋겠다.,2020-01-02T05:55:24+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",fire****
13살 연하 여자친구에 돈도 많고...  연예인 걱정은 하지말자,2020-01-02T05:54:47+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wbab****
일본 상품 불매운동 하는데 일본인 속한 아이돌은 불매운동 안하나??! No Japan. 아이돌 김희철 + 모모니까 대중들은 이해 하겠지??????!??,2020-01-02T05:54:39+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",psw6****
그나마 모모라서 응원하는거지 사나였으면...?,2020-01-02T05:54:02+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rhkd****
얘가 모모랜드인가 뭔가하는 그 걸그룹인가?,2020-01-02T05:53:41+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hi_s****
다행이다~ 사나가 아니라서^^,2020-01-02T05:53:29+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rant****
그니코니코방송탈때부터 에측했음... 아ㅡㅡ 나는언제연애하냐,2020-01-02T05:10:25+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jetb****
미운우리새끼도 아니고 청소하는새끼였는데 열애설까지 터졌으니 미우새에서 빠이빠이,2020-01-02T05:07:17+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mrck****
김희철이 보면 서운하겠네... 댓글에 장기하 얘기가 더 많아 보이노. ㅋㅋ,2020-01-02T05:04:16+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",777k****
노란리본 희철이가 일본 여성이랑? 문바 달창 죽창든 조창들 반응이 궁금 하구나 일본에만 가면 무조건 친일파라고 욕하고 거시기 하던 미친 집단들이.... 노란리본은 어찌할가??? 알고는 있을라나? 친일이 아니라 앞잡이이는 더불어민주당에 득실 거리는데,2020-01-02T05:02:07+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yoon****
둘 다 오래 행복하세요,2020-01-02T04:58:27+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ke41****
추카추카~~~~,2020-01-02T04:56:40+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ioev****
우와~~진심으로 축하해요~^^ ♡,2020-01-02T04:56:14+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jin0****
새로울거도 없는 기사네,2020-01-02T04:55:18+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kraf****
내 예상이 맞았어,2020-01-02T04:55:17+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",alth****
반일불매운동도 아제 끝나가는구나..,2020-01-02T05:36:07+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kimh****
ㅋㅋ 나이차 많네 그래도 잘어울린다. 결혼해랑~^^,2020-01-02T05:36:03+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gusr****
하필 김희철같은 ㄱ ㅆㄹㄱ 랑,2020-01-02T05:35:29+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",qnfa****
최근이 아닐것같다ㅋㅋ 잘만나세요 ㅊㅋ,2020-01-02T05:35:25+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",otde****
예쁜 사랑하시고 오래가세요!,2020-01-02T05:35:24+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dece****
얘들아 우리 희철이형은 인정해주자 진심... 희철이형 좋은 사람인거 오피셜이든 뇌피셜이든 사실이잖아 진짜 축하해주자,2020-01-02T05:35:19+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sang****
가지마ㅠㅠ모모누나,2020-01-02T05:34:25+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",yeji****
김치한녀보다는 일본여자가 낫지 ㅋㅋㅋㅋ 대세는 한남 일녀 커플임ㅋㅋㅋㅋ,2020-01-02T05:33:19+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",taga****
미제나가가 애국이라는분?,2020-01-02T05:33:18+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ckdg****
"열애설 뜰때마다.. 팬들은 ""그래도 사나는 아니여서 다행입니다"" 이러네.. 어쩌면 트와이스팬들은  사나가 아닌거에 안도의 한숨쉴듯.. 사나열애설 터지면 그룹 내리막..ㄹㅇ",2020-01-02T05:32:25+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",good****
요즘 모 나이차는 걸림돌이 아니야 ..,2020-01-02T05:52:57+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",87kc****
이시국에....  부럽다 ~♡,2020-01-02T05:52:26+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",duca****
ㅊㅋㅊㅋ 둘이 사귈줄 알았다!,2020-01-02T05:52:08+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",didu****
헤어지지 말고 행복해라,2020-01-02T05:52:04+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pjw6****
한녀x일남은 다 이혼하자너 ㅋㅋㅋㅋ,2020-01-02T05:51:16+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pmss****
재앙이네,2020-01-02T05:47:43+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",zeno****
🔵 한국에 활동하는 일본인 연예인들은 모두 우리조국 대한민국 이땅를 떠나라  ••••••••   🔵,2020-01-02T05:47:35+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",oran****
나도 일본여자 만나고 싶다,2020-01-02T05:47:30+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kkk1****
김희철 손 이쁘다.,2020-01-02T05:47:12+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",golw****
모모보다는 쯔위가 훨 예쁜데.,2020-01-02T05:45:29+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",csky****
우리공화당에 투표합시다.,2020-01-02T05:45:13+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",bisu****
